"Authors","Author full names","Author(s) ID","Title","Year","Link"
"Oliveira Santos A.; Godoy J.; Silverio K.; Brasolotto A.","Oliveira Santos, Aline (57226118256); Godoy, Juliana (56508048900); Silverio, Kelly (6508357925); Brasolotto, Alcione (13408947500)","57226118256; 56508048900; 6508357925; 13408947500","Vocal Changes of Men and Women from Different Age Decades: An Analysis from 30 Years of Age","2023","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85110533063&doi=10.1016%2fj.jvoice.2021.06.003&partnerID=40&md5=b1dd5e08dcb5cd541214c848dbd6125e"
"Andrade M.; Medeiros M.; Medeiros T.; Azevedo M.; Silva M.; Costa D.G.; Silva I.","Andrade, Matheus (58849970600); Medeiros, Morsinaldo (58168755900); Medeiros, Thaís (58538636900); Azevedo, Mariana (58167671300); Silva, Marianne (57207807053); Costa, Daniel G. (35519411300); Silva, Ivanovitch (36537969500)","58849970600; 58168755900; 58538636900; 58167671300; 57207807053; 35519411300; 36537969500","On the Use of Biofuels for Cleaner Cities: Assessing Vehicular Pollution through Digital Twins and Machine Learning Algorithms","2024","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85183347606&doi=10.3390%2fsu16020708&partnerID=40&md5=b660764d956f933f72b763c6d678db4a"
"Cavalcanti A.L.D.O.; Kienitz K.H.; Kadirkamanathan V.; de Medeiros Martins A.","Cavalcanti, Anderson Luiz de O. (8275338200); Kienitz, Karl H. (6602710857); Kadirkamanathan, Visakan (7003477694); de Medeiros Martins, Allan (57985251100)","8275338200; 6602710857; 7003477694; 57985251100","Sensitivity analysis of prefiltering in identification of two-time scaled systems","2023","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85129860123&doi=10.1002%2fasjc.2833&partnerID=40&md5=e68163873d603ca658438715de5a3f87"
"Gomes S.M.; Chaves V.M.; de Carvalho A.M.; da Silva E.B.; de Menezes Neto E.J.; de Farias Moura G.; da Silva Chaves L.; Alves R.R.N.; de Albuquerque U.P.; de Oliveira Pereira F.; Jacob M.C.M.","Gomes, Sávio Marcelino (57205508449); Chaves, Viviany Moura (57210233308); de Carvalho, Aline Martins (55842861400); da Silva, Elenilma Barros (58109360700); de Menezes Neto, Elias Jacob (57200825570); de Farias Moura, Gabriela (58243614000); da Silva Chaves, Leonardo (57031537500); Alves, Rômulo Romeu Nóbrega (35608472400); de Albuquerque, Ulysses Paulino (57222878304); de Oliveira Pereira, Fillipe (8243790400); Jacob, Michelle Cristine Medeiros (57200676874)","57205508449; 57210233308; 55842861400; 58109360700; 57200825570; 58243614000; 57031537500; 35608472400; 57222878304; 8243790400; 57200676874","Biodiversity is overlooked in the diets of different social groups in Brazil","2023","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85159021664&doi=10.1038%2fs41598-023-34543-8&partnerID=40&md5=b7750c2a537050b60295f02fbc5d6db7"
"Santos H.; Dimuro G.P.; Bedregal B.; Paiva R.; Asmus T.; Lucca G.; Moura B.; Cruz A.; Bustince H.","Santos, Helida (16644066900); Dimuro, Gracaliz P. (6508226260); Bedregal, Benjamin (15520790700); Paiva, Rui (57203242664); Asmus, Tiago (57192818839); Lucca, Giancarlo (55799672700); Moura, Bruno (57192543718); Cruz, Anderson (10239866700); Bustince, Humberto (55034746100)","16644066900; 6508226260; 15520790700; 57203242664; 57192818839; 55799672700; 57192543718; 10239866700; 55034746100","Additively Generated (a,b)-Implication Functions*","2023","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85178504325&doi=10.1109%2fFUZZ52849.2023.10309754&partnerID=40&md5=e0b64c84df3aa553405aba719817b270"
"Silva F.S.D.; Bessa A.; Silva S.; Ferino S.; Paiva P.; Medeiros M.; Silva L.; Neto J.; Costa K.; Santos C.; MacIel D.; Silva L.; Inoue A.; Immich R.; Aranha E.; Martins A.; Sousa V.; Kulesza U.; Fernandes M.; Salvador M.; Pupio G.; Fontes R.; Neto A.","Silva, Felipe S. Dantas (56393770300); Bessa, Ayuri (58774888600); Silva, Sergio (56402497700); Ferino, Samuel (57221536003); Paiva, Pablo (58775086000); Medeiros, Marcos (24802749600); Silva, Lucas (57194044614); Neto, Jose (57212494574); Costa, Kevin (57194419457); Santos, Charles (57200504297); MacIel, Douglas (56997192900); Silva, Lucileide (57205121703); Inoue, Anderson (58774888700); Immich, Roger (23990618900); Aranha, Eduardo (18433677500); Martins, Allan (57985251100); Sousa, Vicente (6603844872); Kulesza, Uira (12645089300); Fernandes, Marcelo (7202947679); Salvador, Marcos (58774941800); Pupio, Guilherme (58775086100); Fontes, Ramon (57188683331); Neto, Augusto (35105652600)","56393770300; 58774888600; 56402497700; 57221536003; 58775086000; 24802749600; 57194044614; 57212494574; 57194419457; 57200504297; 56997192900; 57205121703; 58774888700; 23990618900; 18433677500; 57985251100; 6603844872; 12645089300; 7202947679; 58774941800; 58775086100; 57188683331; 35105652600","Proactive ML-Assisted and Quality-Driven Slice Application Service Management to Keep QoE in 5G Mobile Networks","2023","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85180365496&doi=10.1109%2fNFV-SDN59219.2023.10329589&partnerID=40&md5=777171118c7ac5523b961fed4cf53183"
"Souto J.R.A.; Barbosa F.M.C.; Carvalho B.M.","Souto, Jose R. A. (58519216300); Barbosa, Fellipe M. C. (57219052915); Carvalho, Bruno M. (8924126900)","58519216300; 57219052915; 8924126900","Three-Dimensional Wound Reconstruction using Point Descriptors: A Comparative Study","2023","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85166476668&doi=10.1109%2fCBMS58004.2023.00189&partnerID=40&md5=c2fd42c16429abc39aee345c85b8c6b5"
"Acácio T.M.; Duarte C.","Acácio, Thaís M. (57394020600); Duarte, Cristhiano (56379656300)","57394020600; 56379656300","Analysis of Neural Network Predictions for Entanglement Self-Catalysis","2022","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85139555562&doi=10.1007%2fs13538-022-01191-8&partnerID=40&md5=335744d9fc58d7d3e4b04b01606b2ee2"
"Baiocchi G.C.; Vojdani A.; Rosenberg A.Z.; Vojdani E.; Halpert G.; Ostrinski Y.; Zyskind I.; Filgueiras I.S.; Schimke L.F.; Marques A.H.C.; Giil L.M.; Lavi Y.B.; Silverberg J.I.; Zimmerman J.; Hill D.A.; Thornton A.; Kim M.; De Vito R.; Fonseca D.L.M.; Plaça D.R.; Freire P.P.; Camara N.O.S.; Calich V.L.G.; Scheibenbogen C.; Heidecke H.; Lattin M.T.; Ochs H.D.; Riemekasten G.; Amital H.; Shoenfeld Y.; Cabral-Marques O.","Baiocchi, Gabriela C. (57221484041); Vojdani, Aristo (7005059339); Rosenberg, Avi Z. (8531460800); Vojdani, Elroy (6506279972); Halpert, Gilad (57216659596); Ostrinski, Yuri (57212590535); Zyskind, Israel (57221483788); Filgueiras, Igor S. (57214758945); Schimke, Lena F. (24437467900); Marques, Alexandre H. C. (57204944809); Giil, Lasse M. (56766269500); Lavi, Yael B. (21743178200); Silverberg, Jonathan I. (6603664613); Zimmerman, Jason (57222498791); Hill, Dana A. (6506401427); Thornton, Amanda (57564099800); Kim, Myungjin (57216929620); De Vito, Roberta (57204854170); Fonseca, Dennyson L. M. (57224745464); Plaça, Desireé R. (57194203962); Freire, Paula P. (57191484188); Camara, Niels O. S. (6701760127); Calich, Vera L. G. (7004594949); Scheibenbogen, Carmen (7005281782); Heidecke, Harald (6507023485); Lattin, Miriam T. (57277979600); Ochs, Hans D. (57209133353); Riemekasten, Gabriela (57203073213); Amital, Howard (55400356400); Shoenfeld, Yehuda (36879964800); Cabral-Marques, Otavio (54784081900)","57221484041; 7005059339; 8531460800; 6506279972; 57216659596; 57212590535; 57221483788; 57214758945; 24437467900; 57204944809; 56766269500; 21743178200; 6603664613; 57222498791; 6506401427; 57564099800; 57216929620; 57204854170; 57224745464; 57194203962; 57191484188; 6701760127; 7004594949; 7005281782; 6507023485; 57277979600; 57209133353; 57203073213; 55400356400; 36879964800; 54784081900","Cross-sectional analysis reveals autoantibody signatures associated with COVID-19 severity","2023","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85148626630&doi=10.1002%2fjmv.28538&partnerID=40&md5=43dac36665a8d51818bcd375add0fca0"
"Oliveira G.A.B.; Cardoso R.A.; Júnior R.C.S.F.; Araújo J.A.","Oliveira, Giorgio A.B. (57204290011); Cardoso, Raphael A. (56229959800); Júnior, Raimundo C. S. Freire (36979704500); Araújo, José A. (23088276800)","57204290011; 56229959800; 36979704500; 23088276800","A Hybrid ANN Multiaxial Fatigue Model for the Assessment of Fretting Fatigue under Variable Amplitude Shear Loading.","2023","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85193685562&doi=10.1016%2fj.prostr.2024.03.025&partnerID=40&md5=3bb441c59d2397f0825cc196f834a76a"
"Brito Oliveira G.A.; Cardoso R.A.; Freire Júnior R.C.S.; Araújo J.A.","Brito Oliveira, Giorgio André (57204290011); Cardoso, Raphael Araújo (56229959800); Freire Júnior, Raimundo Carlos Silverio (36979704500); Araújo, José Alexander (23088276800)","57204290011; 56229959800; 36979704500; 23088276800","A generalized ANN-multiaxial fatigue nonlocal approach to compute fretting fatigue life for aeronautical Al alloys","2023","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85146277573&doi=10.1016%2fj.triboint.2023.108250&partnerID=40&md5=89771a784de20e909bcbadfee4600c3b"
"Da Silva C.I.; Filho J.L.S.; De Almeida J.; Da Silva D.R.B.; Stalbaum B.; De Abreu Borges M.","Da Silva, Cicero Inacio (39961341300); Filho, Jose Leoberto Soares (58582718100); De Almeida, Jane (56207761500); Da Silva, Diego Ramon Bezerra (58447930100); Stalbaum, Brett (57188959944); De Abreu Borges, Marcelo (57795500700)","39961341300; 58582718100; 56207761500; 58447930100; 57188959944; 57795500700","Parla! A proposal for a Brain-Computer Interface assistive communication software protocol to translate thought to speech for deaf, hard of hearing or individuals with severe paralysis by using brain waves signal datasets obtained from a brain implant","2023","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85169834010&doi=10.23919%2fCISTI58278.2023.10211462&partnerID=40&md5=6e2ace65914ef1dd7228217f4cc02a5d"
"Santos B.S.; Silva I.; Costa D.G.","Santos, Breno Santana (57201699421); Silva, Ivanovitch (36537969500); Costa, Daniel G. (35519411300)","57201699421; 36537969500; 35519411300","Symmetry in Scientific Collaboration Networks: A Study Using Temporal Graph Data Science and Scientometrics","2023","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85151734195&doi=10.3390%2fsym15030601&partnerID=40&md5=e01efb4cc4125d9ff8bd073d2523c4b1"
"De Vasconcelos Dos Santos Junior R.; Venceslau Coelho J.V.; Azevedo Cacho N.A.; Amorim De Araujo D.S.","De Vasconcelos Dos Santos Junior, Ramiro (57314796300); Venceslau Coelho, Joao Vitor (57169721900); Azevedo Cacho, Nelio Alessandro (58738928400); Amorim De Araujo, Daniel Sabino (57204641728)","57314796300; 57169721900; 58738928400; 57204641728","Analyzing Criminal Macrocauses on Intentional Lethal Violent Crimes: An Unsupervised Learning Approach for Smart City Initiatives","2023","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85178374130&doi=10.1109%2fISC257844.2023.10293658&partnerID=40&md5=67722e94dabbc79a34439e272fd92dfb"
"Ralimanana H.; Perrigo A.L.; Smith R.J.; Borrell J.S.; Faurby S.; Rajaonah M.T.; Randriamboavonjy T.; Vorontsova M.S.; Cooke R.S.C.; Phelps L.N.; Sayol F.; Andela N.; Andermann T.; Andriamanohera A.M.; Andriambololonera S.; Bachman S.P.; Bacon C.D.; Baker W.J.; Belluardo F.; Birkinshaw C.; Cable S.; Canales N.A.; Carrillo J.D.; Clegg R.; Clubbe C.; Crottini A.; Damasco G.; Dhanda S.; Edler D.; Farooq H.; de Lima Ferreira P.; Fisher B.L.; Forest F.; Gardiner L.M.; Goodman S.M.; Grace O.M.; Guedes T.B.; Hackel J.; Henniges M.C.; Hill R.; Lehmann C.E.R.; Lowry P.P., II; Marline L.; Matos-Maraví P.; Moat J.; Neves B.; Nogueira M.G.C.; Onstein R.E.; Papadopulos A.S.T.; Perez-Escobar O.A.; Phillipson P.B.; Pironon S.; Przelomska N.A.S.; Rabarimanarivo M.; Rabehevitra D.; Raharimampionona J.; Rajaonary F.; Rajaovelona L.R.; Rakotoarinivo M.; Rakotoarisoa A.A.; Rakotoarisoa S.E.; Rakotomalala H.N.; Rakotonasolo F.; Ralaiveloarisoa B.A.; Ramirez-Herranz M.; Randriamamonjy J.E.N.; Randrianasolo V.; Rasolohery A.; Ratsifandrihamanana A.N.; Ravololomanana N.; Razafiniary V.; Razanajatovo H.; Razanatsoa E.; Rivers M.; Silvestro D.; Testo W.; Torres Jiménez M.F.; Walker K.; Walker B.E.; Wilkin P.; Williams J.; Ziegler T.; Zizka A.; Antonelli A.","Ralimanana, Hélène (6505666009); Perrigo, Allison L. (54980377800); Smith, Rhian J. (20434364600); Borrell, James S. (56033680900); Faurby, Søren (15727740000); Rajaonah, Mamy Tiana (22433592900); Randriamboavonjy, Tianjanahary (55183655600); Vorontsova, Maria S. (18438597400); Cooke, Robert S.C. (57200382071); Phelps, Leanne N. (57194422608); Sayol, Ferran (57148498300); Andela, Niels (55911181900); Andermann, Tobias (57202956432); Andriamanohera, Andotiana M. (57990297700); Andriambololonera, Sylvie (18036725100); Bachman, Steven P. (7003318277); Bacon, Christine D. (57210993779); Baker, William J. (7202916333); Belluardo, Francesco (56514172600); Birkinshaw, Chris (15078007800); Cable, Stuart (54411856600); Canales, Nataly A. (57211915632); Carrillo, Juan D. (56446371100); Clegg, Rosie (57222285433); Clubbe, Colin (6505449703); Crottini, Angelica (16686255200); Damasco, Gabriel (37002419300); Dhanda, Sonia (57214230853); Edler, Daniel (57186736200); Farooq, Harith (56721138400); de Lima Ferreira, Paola (57197781230); Fisher, Brian L. (56939883000); Forest, Félix (15922773000); Gardiner, Lauren M. (25960709000); Goodman, Steven M. (7402115522); Grace, Olwen M. (6701670136); Guedes, Thaís B. (6506006739); Hackel, Jan (57194074209); Henniges, Marie C. (57415219400); Hill, Rowena (57206893431); Lehmann, Caroline E.R. (23969137800); Lowry, Porter P. (7102105741); Marline, Lovanomenjanahary (55339190500); Matos-Maraví, Pável (55377220100); Moat, Justin (6507046506); Neves, Beatriz (56684729900); Nogueira, Matheus G.C. (57198776643); Onstein, Renske E. (56313091000); Papadopulos, Alexander S.T. (35103313100); Perez-Escobar, Oscar A. (55745490000); Phillipson, Peter B. (6701807879); Pironon, Samuel (55773188000); Przelomska, Natalia A.S. (57133147900); Rabarimanarivo, Marina (45861509700); Rabehevitra, David (14042416200); Raharimampionona, Jeannie (18038444900); Rajaonary, Fano (57990212500); Rajaovelona, Landy R. (56340626900); Rakotoarinivo, Mijoro (20434371100); Rakotoarisoa, Amédée A. (57990212600); Rakotoarisoa, Solofo E. (56340462800); Rakotomalala, Herizo N. (57192708818); Rakotonasolo, Franck (6507746708); Ralaiveloarisoa, Berthe A. (57990195700); Ramirez-Herranz, Myriam (57194084302); Randriamamonjy, Jean Emmanuel N. (57990297800); Randrianasolo, Vonona (57990179300); Rasolohery, Andriambolantsoa (55181720300); Ratsifandrihamanana, Anitry N. (55929568200); Ravololomanana, Noro (57990297900); Razafiniary, Velosoa (57990227800); Razanajatovo, Henintsoa (57223842535); Razanatsoa, Estelle (57223982984); Rivers, Malin (35746902100); Silvestro, Daniele (24725382100); Testo, Weston (54891966000); Torres Jiménez, Maria F. (57222603539); Walker, Kim (57211922666); Walker, Barnaby E. (57204688109); Wilkin, Paul (7005069713); Williams, Jenny (55499988800); Ziegler, Thomas (55200492000); Zizka, Alexander (54780951100); Antonelli, Alexandre (23017926000)","6505666009; 54980377800; 20434364600; 56033680900; 15727740000; 22433592900; 55183655600; 18438597400; 57200382071; 57194422608; 57148498300; 55911181900; 57202956432; 57990297700; 18036725100; 7003318277; 57210993779; 7202916333; 56514172600; 15078007800; 54411856600; 57211915632; 56446371100; 57222285433; 6505449703; 16686255200; 37002419300; 57214230853; 57186736200; 56721138400; 57197781230; 56939883000; 15922773000; 25960709000; 7402115522; 6701670136; 6506006739; 57194074209; 57415219400; 57206893431; 23969137800; 7102105741; 55339190500; 55377220100; 6507046506; 56684729900; 57198776643; 56313091000; 35103313100; 55745490000; 6701807879; 55773188000; 57133147900; 45861509700; 14042416200; 18038444900; 57990212500; 56340626900; 20434371100; 57990212600; 56340462800; 57192708818; 6507746708; 57990195700; 57194084302; 57990297800; 57990179300; 55181720300; 55929568200; 57990297900; 57990227800; 57223842535; 57223982984; 35746902100; 24725382100; 54891966000; 57222603539; 57211922666; 57204688109; 7005069713; 55499988800; 55200492000; 54780951100; 23017926000","Madagascar’s extraordinary biodiversity: Threats and opportunities","2022","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85143185473&doi=10.1126%2fscience.adf1466&partnerID=40&md5=c4fd0673fd3505b61cfa74347407a0a7"
"González J.; Torterolo P.; Tort A.B.L.","González, Joaquín (57196033764); Torterolo, Pablo (6602390911); Tort, Adriano B. L. (57210216711)","57196033764; 6602390911; 57210216711","Mechanisms and functions of respiration-driven gamma oscillations in the primary olfactory cortex","2023","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85149309768&doi=10.7554%2feLife.83044&partnerID=40&md5=5758317523626ac9163d963a37029862"
"Brasil J.; Maitelli C.; Nascimento J.; Chiavone-Filho O.; Galvão E.","Brasil, Jéssica (58054928500); Maitelli, Carla (57163638400); Nascimento, João (24725329000); Chiavone-Filho, Osvaldo (6601905641); Galvão, Edney (35145785000)","58054928500; 57163638400; 24725329000; 6601905641; 35145785000","Diagnosis of Operating Conditions of the Electrical Submersible Pump via Machine Learning","2023","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85145978679&doi=10.3390%2fs23010279&partnerID=40&md5=fa365edf4e9afb171ca69476ac1ffeaa"
"Gomes A.F.T.; de Medeiros W.F.; de Oliveira G.S.; Medeiros I.; da Silva Maia J.K.; Bezerra I.W.L.; Piuvezam G.; de Araújo Morais A.H.","Gomes, Ana Francisca Teixeira (57258166100); de Medeiros, Wendjilla Fortunato (58023222900); de Oliveira, Gerciane Silva (58022354300); Medeiros, Isaiane (57203121097); da Silva Maia, Juliana Kelly (57202910657); Bezerra, Ingrid Wilza Leal (57213507565); Piuvezam, Grasiela (14010107800); de Araújo Morais, Ana Heloneida (7006325242)","57258166100; 58023222900; 58022354300; 57203121097; 57202910657; 57213507565; 14010107800; 7006325242","In silico structure-based designers of therapeutic targets for diabetes mellitus or obesity: A protocol for systematic review","2022","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85144299477&doi=10.1371%2fjournal.pone.0279039&partnerID=40&md5=53584bf2a9cc03cfbf9a2e64f1c70f99"
"de Andrade Lira R.V.; de Siqueira Campos A.L.P.; Neto A.G.; de Souza Silva I., Jr.; Serres A.J.R.; Nobrega L.A.M.M.; da Costa Silva A.D.; Carvalho I.F.","de Andrade Lira, Ruann Victor (57201185741); de Siqueira Campos, Antonio Luiz Pereira (57778856200); Neto, Alfredo Gomes (6603647208); de Souza Silva, Isau (57965862800); Serres, Alexandre Jean René (36238364200); Nobrega, Luiz Augusto Medeiros Martins (54791187300); da Costa Silva, Allan David (57202999901); Carvalho, Itaiara Félix (57216838653)","57201185741; 57778856200; 6603647208; 57965862800; 36238364200; 54791187300; 57202999901; 57216838653","Elliptical UHF sensor for partial discharge detection","2022","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85141914084&doi=10.1016%2fj.sna.2022.113981&partnerID=40&md5=606935447688a8d46dee0d24100b2fcc"
